,id,Type,Region,tags.generator:method,tags.generator:source,tags.power,power_output_MW,tags.generator:type,tags.location,tags.frequency,other_tags,geometry,Country
3316,10613382602,node,MY,combustion,gas,generator,109.0,gas_turbine,NULL,NULL,NULL,POINT (101.79920110000035 2.55356760000002),Peninsular/MY
3317,10613382603,node,MY,combustion,gas,generator,109.0,gas_turbine,NULL,NULL,NULL,POINT (101.79913940000034 2.55400260000002),Peninsular/MY
3318,10613382604,node,MY,combustion,gas,generator,109.0,gas_turbine,NULL,NULL,NULL,POINT (101.79907770000034 2.55443760000002),Peninsular/MY
3319,10613382626,node,MY,combustion,gas,generator,535.0,combined_cycle,NULL,NULL,NULL,POINT (100.37510630000035 5.37421210000002),Peninsular/MY
3320,10613382627,node,MY,combustion,gas,generator,535.0,combined_cycle,NULL,NULL,NULL,POINT (100.37476840000035 5.37475150000002),Peninsular/MY
3321,10613382630,node,MY,combustion,gas,generator,221.0,steam_turbine,NULL,NULL,NULL,POINT (100.59012560000035 4.39273480000002),Peninsular/MY
3322,10613382631,node,MY,combustion,gas,generator,143.0,gas_turbine,NULL,NULL,NULL,POINT (100.58994320000035 4.39204750000002),Peninsular/MY
3323,10613382632,node,MY,combustion,gas,generator,143.0,gas_turbine,NULL,NULL,NULL,POINT (100.58999520000035 4.392243400000019),Peninsular/MY
3324,10613382633,node,MY,combustion,gas,generator,143.0,gas_turbine,NULL,NULL,NULL,POINT (100.59004720000034 4.392439400000019),Peninsular/MY
3325,10613382634,node,MY,combustion,gas,generator,221.0,steam_turbine,NULL,NULL,NULL,POINT (100.58868260000034 4.39172660000002),Peninsular/MY
3326,10613382635,node,MY,combustion,gas,generator,221.0,steam_turbine,NULL,NULL,NULL,POINT (100.58858600000033 4.39129870000002),Peninsular/MY
3327,10613382636,node,MY,combustion,gas,generator,141.0,gas_turbine,NULL,NULL,NULL,POINT (100.58969590000034 4.391357500000019),Peninsular/MY
3328,10613382637,node,MY,combustion,gas,generator,141.0,gas_turbine,NULL,NULL,NULL,POINT (100.58975010000033 4.39155270000002),Peninsular/MY
3329,10613382638,node,MY,combustion,gas,generator,141.0,gas_turbine,NULL,NULL,NULL,POINT (100.58964170000033 4.39116230000002),Peninsular/MY
3330,10613382639,node,MY,combustion,gas,generator,141.0,gas_turbine,NULL,NULL,NULL,POINT (100.58958760000033 4.390967),Peninsular/MY
3331,10613382640,node,MY,combustion,gas,generator,141.0,gas_turbine,NULL,NULL,NULL,POINT (100.58953340000033 4.39077180000002),Peninsular/MY
3332,10613382641,node,MY,combustion,gas,generator,141.0,gas_turbine,NULL,NULL,NULL,POINT (100.58947920000034 4.39057660000002),Peninsular/MY
3333,10613382646,node,MY,combustion,gas,generator,700.0,combined_cycle,NULL,NULL,NULL,POINT (101.79136100000035 2.532896500000019),Peninsular/MY
3334,10613382647,node,MY,combustion,gas,generator,700.0,combined_cycle,NULL,NULL,NULL,POINT (101.79061530000035 2.531915800000019),Peninsular/MY
3335,10613382648,node,MY,combustion,coal,generator,1000.0,steam_turbine,NULL,NULL,NULL,POINT (103.53794310000035 1.334031700000019),Peninsular/MY
3336,10613382653,node,MY,combustion,gas,generator,375.0,combined_cycle,NULL,NULL,NULL,POINT (101.46798850000035 3.045206100000019),Peninsular/MY
3337,10613382681,node,MY,combustion,gas,generator,135.0,gas_turbine,NULL,NULL,NULL,POINT (101.68541910000032 2.965161200000019),Peninsular/MY
3338,10613382682,node,MY,combustion,gas,generator,135.0,gas_turbine,NULL,NULL,NULL,POINT (101.68541510000031 2.965364700000019),Peninsular/MY
3345,10633266178,node,MY,combustion,gas,generator,250.0,combined_cycle,NULL,NULL,NULL,POINT (103.67516759999971 1.2821605),SG
3346,10633266179,node,MY,combustion,gas,generator,250.0,combined_cycle,NULL,NULL,NULL,POINT (103.6750333999997 1.2823429),SG
3348,10633266181,node,MY,combustion,gas,generator,420.0,combined_cycle,NULL,NULL,NULL,POINT (103.6740919999997 1.2817744),SG
3351,10633266192,node,MY,combustion,gas,generator,405.0,combined_cycle,NULL,NULL,NULL,POINT (103.6425196999997 1.2899638),SG
3352,10633266193,node,MY,combustion,gas,generator,367.0,combined_cycle,NULL,NULL,NULL,POINT (103.6423479999997 1.2884997),SG
3353,10633266194,node,MY,combustion,gas,generator,367.0,combined_cycle,NULL,NULL,NULL,POINT (103.6418741999997 1.2885372),SG
3354,10633266195,node,MY,combustion,gas,generator,367.0,combined_cycle,NULL,NULL,NULL,POINT (103.6414002999997 1.2885748),SG
3355,10633266196,node,MY,combustion,gas,generator,367.0,combined_cycle,NULL,NULL,NULL,POINT (103.64092649999971 1.2886123),SG
3359,10633266200,node,MY,combustion,gas,generator,90.0,gas_turbine,NULL,NULL,NULL,POINT (103.71074969999971 1.3113141),SG
3360,10633266201,node,MY,combustion,gas,generator,90.0,gas_turbine,NULL,NULL,NULL,POINT (103.71054859999971 1.3113167),SG
3379,10633320522,node,MY,combustion,gas,generator,163.0,steam_turbine,NULL,NULL,NULL,POINT (103.8003836999997 1.4663829),SG
3380,10633320523,node,MY,combustion,gas,generator,163.0,steam_turbine,NULL,NULL,NULL,POINT (103.8001801999997 1.4666864),SG
3381,10633320524,node,MY,combustion,gas,generator,131.0,gas_turbine,NULL,NULL,NULL,POINT (103.80114929999971 1.4665564),SG
3382,10633320525,node,MY,combustion,gas,generator,131.0,gas_turbine,NULL,NULL,NULL,POINT (103.8010332999997 1.4667326),SG
3383,10633320526,node,MY,combustion,gas,generator,131.0,gas_turbine,NULL,NULL,NULL,POINT (103.8009193999997 1.4669057),SG
3384,10633320527,node,MY,combustion,gas,generator,131.0,gas_turbine,NULL,NULL,NULL,POINT (103.8008156999997 1.4670633),SG
3389,11073894952,node,MY,NULL,NULL,generator,110.0,NULL,NULL,NULL,NULL,POINT (103.8833652999999 1.448032),Peninsular/MY
3390,11073894953,node,MY,NULL,NULL,generator,110.0,NULL,NULL,NULL,NULL,POINT (103.8835961999999 1.4477529),Peninsular/MY
3412,277776875,area,MY,combustion,gas,generator,310.0,combined_cycle,NULL,NULL,"{ ""tags.building"": ""yes"", ""tags.operator"": ""TNB Generation Sdn Bhd"", ""tags.name"": ""Gelugor CCGT Power Plant"", ""refs"": [ 2822395646, 2822395647, 2822395648, 2822395649, 2822395650, 2822395651, 2822395646 ] }","POLYGON ((100.31514200000036 5.380806, 100.31468270000036 5.3807684, 100.31473890000036 5.3800888, 100.31543150000036 5.3801457, 100.31538200000035 5.3807423, 100.31514890000035 5.3807232, 100.31514200000036 5.380806))",Peninsular/MY
3413,278165038,area,MY,combustion,gas,generator,350.0,combined_cycle,NULL,NULL,"{ ""tags.building"": ""yes"", ""refs"": [ 2825873673, 2825873674, 2825873675, 2825873676, 2825873673 ] }","POLYGON ((100.37436649999991 5.3754648, 100.37346739999991 5.3749592, 100.37361369999991 5.3747015, 100.3745127999999 5.3752072, 100.37436649999991 5.3754648))",Peninsular/MY
3416,286559630,area,MY,combustion,gas,generator,650.0,combined_cycle,NULL,NULL,"{ ""refs"": [ 2902449779, 2902449781, 2902449774, 2902449773, 2902449779 ] }","POLYGON ((100.15605290000018 6.3409184, 100.15687890000018 6.3411053, 100.15710330000017 6.3401132, 100.15627740000018 6.3399263, 100.15605290000018 6.3409184))",Peninsular/MY
3419,316035711,area,MY,combustion,coal,generator,690.0,steam_turbine,NULL,NULL,"{ ""tags.building"": ""industrial"", ""refs"": [ 10601720112, 10601720111, 10601720114, 10601720113, 10601720112 ] }","POLYGON ((100.64267680000066 4.159068700000012, 100.64266930000066 4.158224200000012, 100.64120700000065 4.158237200000012, 100.64121460000065 4.159081600000012, 100.64267680000066 4.159068700000012))",Peninsular/MY
3426,383543956,area,MY,combustion,coal,generator,700.0,steam_turbine,NULL,NULL,"{ ""tags.building"": ""industrial"", ""refs"": [ 10613382652, 10613382650, 10613382649, 3868251122, 3868251160, 3868251090, 3868251114, 10613382651, 10613382652 ] }","POLYGON ((103.54118440000035 1.335122700000019, 103.54185970000034 1.335568600000019, 103.54208460000035 1.335208600000019, 103.54200060000059 1.3351531, 103.54220780000061 1.3348394, 103.54175630000054 1.3345413, 103.54156640000058 1.3348287, 103.54142670000034 1.334736500000019, 103.54118440000035 1.335122700000019))",Peninsular/MY
3457,716593848,area,MY,run-of-the-river,hydro,generator,10.0,pelton_turbine,NULL,NULL,"{ ""tags.operator"": ""Pesaka Technologies Sdn Bhd"", ""tags.description"": ""Programme under UNFCCC. Ref: https:\/\/cdm.unfccc.int\/Projects\/DB\/RWTUV1343829547.56\/view"", ""refs"": [ 6731304506, 6731304507, 6731304508, 6731304509, 6731304506 ] }","POLYGON ((101.54653070000006 4.6800597, 101.54667550000006 4.6801987, 101.54688480000006 4.6799661, 101.54673720000005 4.6798351, 101.54653070000006 4.6800597))",Peninsular/MY
3860,1137308769,area,MY,combustion,coal,generator,690.0,steam_turbine,NULL,NULL,"{ ""tags.building"": ""industrial"", ""refs"": [ 10601720113, 3221529855, 3221529856, 10601720112, 10601720113 ] }","POLYGON ((100.64121460000065 4.159081600000012, 100.64122209999945 4.1599261, 100.64268439999945 4.1599131, 100.64267680000066 4.159068700000012, 100.64121460000065 4.159081600000012))",Peninsular/MY
3861,1137308770,area,MY,combustion,coal,generator,690.0,steam_turbine,NULL,NULL,"{ ""tags.building"": ""industrial"", ""refs"": [ 10601720111, 3221529849, 3221529848, 10601720114, 10601720111 ] }","POLYGON ((100.64266930000066 4.158224200000012, 100.64266169999946 4.1573798, 100.64119949999946 4.1573927, 100.64120700000065 4.158237200000012, 100.64266930000066 4.158224200000012))",Peninsular/MY
3866,1138569692,area,MY,combustion,coal,generator,700.0,steam_turbine,NULL,NULL,"{ ""tags.building"": ""industrial"", ""refs"": [ 10613382651, 3868251082, 3868251162, 3868251164, 3868251159, 3868251115, 3868251095, 10613382652, 10613382651 ] }","POLYGON ((103.54142670000034 1.334736500000019, 103.54127690000054 1.3346376, 103.54146190000061 1.3343576, 103.54097730000062 1.3340377, 103.54078450000061 1.3343295, 103.54066770000058 1.3342524, 103.54042430000055 1.3346208, 103.54118440000035 1.335122700000019, 103.54142670000034 1.334736500000019))",Peninsular/MY
3867,1138569693,area,MY,combustion,coal,generator,700.0,steam_turbine,NULL,NULL,"{ ""tags.building"": ""industrial"", ""refs"": [ 10613382650, 3868251079, 6185619157, 6185619158, 3868251148, 3868251109, 3868251110, 3868251083, 3868251081, 10613382649, 10613382650 ] }","POLYGON ((103.54185970000034 1.335568600000019, 103.54253060000055 1.3360115, 103.54269849999993 1.335757200000011, 103.54261109999993 1.335699500000011, 103.5426857000006 1.3355865, 103.54263530000057 1.3355533, 103.54283480000056 1.3352513, 103.54235680000053 1.3349357, 103.54214860000054 1.3352509, 103.54208460000035 1.335208600000019, 103.54185970000034 1.335568600000019))",Peninsular/MY
3891,1151111711,area,MY,photovoltaic,solar,generator,0.0,solar_photovoltaic_panel,roof,NULL,"{ ""tags.layer"": 1.0, ""refs"": [ 10708260958, 10708260957, 10708260956, 10708260955, 10708260958 ] }","POLYGON ((103.91773659999978 1.342939799999968, 103.91773509999979 1.342331799999968, 103.91821379999979 1.342330599999968, 103.91821529999979 1.342938599999968, 103.91773659999978 1.342939799999968))",SG
4028,10601720109,node,MY,combustion,coal,generator,1000.0,steam_turbine,NULL,NULL,NULL,POINT (100.64557490000067 4.164128100000012),Peninsular/MY
4029,10601720110,node,MY,combustion,coal,generator,1000.0,steam_turbine,NULL,NULL,NULL,POINT (100.64334330000067 4.164101300000012),Peninsular/MY
4030,10601720522,node,MY,combustion,coal,generator,1000.0,steam_turbine,NULL,NULL,NULL,POINT (101.73142430000065 2.593496700000011),Peninsular/MY
4031,10601720523,node,MY,combustion,coal,generator,1000.0,steam_turbine,NULL,NULL,NULL,POINT (101.73043730000066 2.593485900000011),Peninsular/MY
4045,10604726340,node,MY,combustion,coal,generator,312.0,steam_turbine,NULL,NULL,NULL,POINT (112.4739861000001 2.7371342),Sarawak/MY
4046,10604726341,node,MY,combustion,coal,generator,312.0,steam_turbine,NULL,NULL,NULL,POINT (112.47401210000011 2.7378222),Sarawak/MY
4047,10604726342,node,MY,combustion,gas,generator,165.0,gas_turbine,NULL,NULL,NULL,POINT (113.0915760000001 3.2871476),Sarawak/MY
4048,10604726350,node,MY,combustion,gas,generator,317.0,combined_cycle,NULL,NULL,NULL,POINT (113.09268910000009 3.2890474),Sarawak/MY
4049,10604726351,node,MY,combustion,gas,generator,421.0,combined_cycle,NULL,NULL,NULL,POINT (113.09268090000009 3.2926224),Sarawak/MY
4050,10604726352,node,MY,combustion,gas,generator,421.0,combined_cycle,NULL,NULL,NULL,POINT (113.09428520000009 3.2898237),Sarawak/MY
4051,10613382557,node,MY,combustion,gas,generator,720.0,combined_cycle,NULL,NULL,NULL,POINT (103.88448710000034 1.444302400000018),Peninsular/MY
4052,10613382558,node,MY,combustion,gas,generator,720.0,combined_cycle,NULL,NULL,NULL,POINT (103.88416530000035 1.444945900000018),Peninsular/MY
4053,10613382560,node,MY,combustion,gas,generator,36.0,gas_turbine,NULL,NULL,NULL,POINT (103.36945210000034 3.990006400000019),Peninsular/MY
4054,10613382561,node,MY,combustion,gas,generator,36.0,gas_turbine,NULL,NULL,NULL,POINT (103.36965980000035 3.990060600000019),Peninsular/MY
4055,10613382562,node,MY,combustion,gas,generator,36.0,gas_turbine,NULL,NULL,NULL,POINT (103.36985170000035 3.990110700000019),Peninsular/MY
4056,10613382567,node,MY,combustion,gas,generator,36.0,gas_turbine,NULL,NULL,NULL,POINT (103.44451310000035 4.583369500000019),Peninsular/MY
4057,10613382568,node,MY,combustion,gas,generator,36.0,gas_turbine,NULL,NULL,NULL,POINT (103.44433130000036 4.583296200000019),Peninsular/MY
4058,10613382569,node,MY,combustion,gas,generator,36.0,gas_turbine,NULL,NULL,NULL,POINT (103.44469500000035 4.583442700000019),Peninsular/MY
4059,10613382570,node,MY,combustion,gas,generator,36.0,gas_turbine,NULL,NULL,NULL,POINT (103.44487680000034 4.583516),Peninsular/MY
4060,10613382571,node,MY,combustion,gas,generator,36.0,gas_turbine,NULL,NULL,NULL,POINT (103.44505870000035 4.583589200000019),Peninsular/MY
4061,10613382572,node,MY,combustion,gas,generator,36.0,gas_turbine,NULL,NULL,NULL,POINT (103.44524060000035 4.58366250000002),Peninsular/MY
4062,10613382573,node,MY,combustion,gas,generator,747.0,combined_cycle,NULL,NULL,NULL,POINT (102.05213070000035 2.351936900000019),Peninsular/MY
4063,10613382574,node,MY,combustion,gas,generator,747.0,combined_cycle,NULL,NULL,NULL,POINT (102.05115540000035 2.351974800000019),Peninsular/MY
4064,10613382575,node,MY,combustion,gas,generator,747.0,combined_cycle,NULL,NULL,NULL,POINT (102.05019950000036 2.352012),Peninsular/MY
4065,10613382591,node,MY,combustion,gas,generator,245.0,steam_turbine,NULL,NULL,NULL,POINT (101.64960620000035 2.79816370000002),Peninsular/MY
4066,10613382592,node,MY,combustion,gas,generator,165.0,gas_turbine,NULL,NULL,NULL,POINT (101.64906170000035 2.79757170000002),Peninsular/MY
4067,10613382593,node,MY,combustion,gas,generator,165.0,gas_turbine,NULL,NULL,NULL,POINT (101.64919050000034 2.79773240000002),Peninsular/MY
4068,10613382594,node,MY,combustion,gas,generator,165.0,gas_turbine,NULL,NULL,NULL,POINT (101.64933260000035 2.79790120000002),Peninsular/MY
4069,10613382595,node,MY,combustion,gas,generator,300.0,steam_turbine,NULL,NULL,NULL,POINT (101.32268790000035 3.11581230000002),Peninsular/MY
4070,10613382596,node,MY,combustion,gas,generator,300.0,steam_turbine,NULL,NULL,NULL,POINT (101.32250550000035 3.11622470000002),Peninsular/MY
4071,10613382597,node,MY,combustion,coal,generator,300.0,steam_turbine,NULL,NULL,NULL,POINT (101.32200120000034 3.11719430000002),Peninsular/MY
4072,10613382598,node,MY,combustion,coal,generator,300.0,steam_turbine,NULL,NULL,NULL,POINT (101.32179740000035 3.117617400000019),Peninsular/MY
4073,10613382599,node,MY,combustion,coal,generator,500.0,steam_turbine,NULL,NULL,NULL,POINT (101.32141650000035 3.11834590000002),Peninsular/MY
4074,10613382600,node,MY,combustion,coal,generator,500.0,steam_turbine,NULL,NULL,NULL,POINT (101.32111070000035 3.119069),Peninsular/MY
4075,10613382601,node,MY,combustion,gas,generator,109.0,gas_turbine,NULL,NULL,NULL,POINT (101.79926280000035 2.55313260000002),Peninsular/MY
4076,10613382602,node,MY,combustion,gas,generator,109.0,gas_turbine,NULL,NULL,NULL,POINT (101.79920110000035 2.55356760000002),Peninsular/MY
4077,10613382603,node,MY,combustion,gas,generator,109.0,gas_turbine,NULL,NULL,NULL,POINT (101.79913940000034 2.55400260000002),Peninsular/MY
4078,10613382604,node,MY,combustion,gas,generator,109.0,gas_turbine,NULL,NULL,NULL,POINT (101.79907770000034 2.55443760000002),Peninsular/MY
4079,10613382626,node,MY,combustion,gas,generator,535.0,combined_cycle,NULL,NULL,NULL,POINT (100.37510630000035 5.37421210000002),Peninsular/MY
4080,10613382627,node,MY,combustion,gas,generator,535.0,combined_cycle,NULL,NULL,NULL,POINT (100.37476840000035 5.37475150000002),Peninsular/MY
4081,10613382630,node,MY,combustion,gas,generator,221.0,steam_turbine,NULL,NULL,NULL,POINT (100.59012560000035 4.39273480000002),Peninsular/MY
4082,10613382631,node,MY,combustion,gas,generator,143.0,gas_turbine,NULL,NULL,NULL,POINT (100.58994320000035 4.39204750000002),Peninsular/MY
4083,10613382632,node,MY,combustion,gas,generator,143.0,gas_turbine,NULL,NULL,NULL,POINT (100.58999520000035 4.392243400000019),Peninsular/MY
4084,10613382633,node,MY,combustion,gas,generator,143.0,gas_turbine,NULL,NULL,NULL,POINT (100.59004720000034 4.392439400000019),Peninsular/MY
4085,10613382634,node,MY,combustion,gas,generator,221.0,steam_turbine,NULL,NULL,NULL,POINT (100.58868260000034 4.39172660000002),Peninsular/MY
4086,10613382635,node,MY,combustion,gas,generator,221.0,steam_turbine,NULL,NULL,NULL,POINT (100.58858600000033 4.39129870000002),Peninsular/MY
4087,10613382636,node,MY,combustion,gas,generator,141.0,gas_turbine,NULL,NULL,NULL,POINT (100.58969590000034 4.391357500000019),Peninsular/MY
4088,10613382637,node,MY,combustion,gas,generator,141.0,gas_turbine,NULL,NULL,NULL,POINT (100.58975010000033 4.39155270000002),Peninsular/MY
4089,10613382638,node,MY,combustion,gas,generator,141.0,gas_turbine,NULL,NULL,NULL,POINT (100.58964170000033 4.39116230000002),Peninsular/MY
4090,10613382639,node,MY,combustion,gas,generator,141.0,gas_turbine,NULL,NULL,NULL,POINT (100.58958760000033 4.390967),Peninsular/MY
4091,10613382640,node,MY,combustion,gas,generator,141.0,gas_turbine,NULL,NULL,NULL,POINT (100.58953340000033 4.39077180000002),Peninsular/MY
4092,10613382641,node,MY,combustion,gas,generator,141.0,gas_turbine,NULL,NULL,NULL,POINT (100.58947920000034 4.39057660000002),Peninsular/MY
4093,10613382646,node,MY,combustion,gas,generator,700.0,combined_cycle,NULL,NULL,NULL,POINT (101.79136100000035 2.532896500000019),Peninsular/MY
4094,10613382647,node,MY,combustion,gas,generator,700.0,combined_cycle,NULL,NULL,NULL,POINT (101.79061530000035 2.531915800000019),Peninsular/MY
4095,10613382648,node,MY,combustion,coal,generator,1000.0,steam_turbine,NULL,NULL,NULL,POINT (103.53794310000035 1.334031700000019),Peninsular/MY
4096,10613382653,node,MY,combustion,gas,generator,375.0,combined_cycle,NULL,NULL,NULL,POINT (101.46798850000035 3.045206100000019),Peninsular/MY
4097,10613382681,node,MY,combustion,gas,generator,135.0,gas_turbine,NULL,NULL,NULL,POINT (101.68541910000032 2.965161200000019),Peninsular/MY
4098,10613382682,node,MY,combustion,gas,generator,135.0,gas_turbine,NULL,NULL,NULL,POINT (101.68541510000031 2.965364700000019),Peninsular/MY
4105,10633266178,node,MY,combustion,gas,generator,250.0,combined_cycle,NULL,NULL,NULL,POINT (103.67516759999971 1.2821605),SG
4106,10633266179,node,MY,combustion,gas,generator,250.0,combined_cycle,NULL,NULL,NULL,POINT (103.6750333999997 1.2823429),SG
4108,10633266181,node,MY,combustion,gas,generator,420.0,combined_cycle,NULL,NULL,NULL,POINT (103.6740919999997 1.2817744),SG
